date,data,cols
1761,"Eli Lilly: New CEO, New Governance Analytics",channel1
1762,Gabelli Funds Comments on Medtronic Plc,channel1
1763,Why Medical Devices ETF Is Among The Winners Of 2016 My Dividend Growth Portfolio - Q2 2016 Summary,channel1
1764,Hearing Medtronic Has Received CE Mark for SureTune2 for Deep Brain Stimulation Therapy Dividend Update - July 2016,channel1
1765,,channel1
1766,"How I Became A Dividend Investor, Part 1 Elon Musk: Will He Or Won't He?",channel1
1767,Medtronic Launches MiniMedÃÂ® 630G System with New User-Friendly Insulin Pump Design and SmartGuard Technology in U.S. The Sector Olympians,channel1
1768,,channel1
1769,Medtronic Completes $20M Second Tranche Investment in Mazor Robotics Medtronic finalizes new $20M equity investment in Mazor Robotics,channel1
1770,"Glaukos, Cynosure, Abiomed In Fast Rising Medical Groups CVRx Holds Its Nerve",channel1
1771,,channel1
1772,Edwards Heart Valve Wins Expanded FDA Approval; Stock Hits Record Close,channel1
1773,Edwards' Valve Lead Over Medtronic Widens Edwards Lifesciences Is Taking The Surgery Out Of Heart Surgery,channel1
1774,,channel1
1775,Apple Wants You To Feel Better,channel1
1776,"Apple, Ulta, Medtronic, Dollar Stores Lead Thursday's Action Plan Medtronic Earnings Face FX Headwinds, But Cardiac Trends Good AstraZeneca Sells Antibiotics Business; Mallinkcrodt Sheds Imaging Unit",channel1
1777,"Medtronic Sees FY 2017 EPS $4.60 to $4.70 vs $4.66 est Medtronic Q1 EPS $1.03 vs $1.01 est, Revenue $7.17B vs $7.17B est Earnings Scheduled For August 25, 2016",channel1
1778,"Nike, Dollar General, Splunk Downgraded; Medtronic Price Target Hiked Dollar General, Dollar Tree Miss; Medtronic EPS Tops; Burlington Beats Medtronic Misses High Expectations; St. Jude Dives On Hacking Claim",channel1
1779,This BlackRock Fund Provides High Income And Trades At A 12% Discount,channel1
1780,"CORRECTION: Muddy Waters E-mail Notes Medtronic & Other Peers Are Listed As 'Platinum Members', Not St. Jude",channel1
1781,,channel1
1782,Medtronic Gets FDA Approval Of Enlite Sensor For iProÃÂ®2 Professional Continuous Glucose Monitoring System IntriCon Offers Growth At A Reasonable Price,channel1
1783,,channel1
1784,Medtronic: A Dividend Growth Powerhouse,channel1
1785,U.S. Deals Dominate Medtech M&A,channel1
1786,,channel1
1787,,channel1
1788,,channel1
1789,"Medtronic Reports FDA Approval of First Drug-Coated Balloon for Treatment of ISR Barrow, Hanley, Mewhinney & Strauss Reduces Stakes in Ã¢ÂÂnd Quarter Google's Diabetes Partnerships Could Be Just The Start Biotricity (BTCY) Could Cause Problems for General Electric (GE) and Medtronic (MDT)",channel1
1790,,channel1
1791,,channel1
1792,,channel1
1793,Medtronic Plc (MDT) Chairman & CEO Omar Ishrak Sold $5.' million of Shares,channel1
1794,"Medtronic Reports Vaoliant Captivia Showed Safety, Efficacy at Three Years InsiderInsights.com Daily Round Up 9/19/16: Phillips 66, Nuveen Global Equity Income Fund",channel1
1795,"Mylan's CEO Showed 'Very Little Empathy,' Bill George Says",channel1
1796,,channel1
1797,,channel1
1798,"6 Notable Stocks Trading Ex-Dividend Tuesday, September 27 Medtronic Reported StealthStation Software Received FDA Clearance as Air for Deep Brain Stimulation Lead Placement Best Near-Term Price Gains Ahead For: Medical Supply Stocks",channel1
1799,Medtronic goes ex-dividend today,channel1
1800,"BZ NOTE: Shares of Tandem Diabetes Care, DexCom Both Down ~7% On Medtronic's Earlier Approval Of Automated Insulin Delivery Device For Type 1 Diabetes FDA Has Approved First Automated Insulin Delivery Device for Type 1 Diabetes Medtronic Receives FDA Clearance of TrailBlazer Angled Peripheral Support Catheter Obalon Therapeutics IPO May Inflate Company Prospects FDA OKs Medtronic's automated insulin delivery device",channel1
1801,Buying Dividend Growth Stocks Without Looking; 17 Months Later iRhythm Technologies IPO Could Be Heartwarming,channel1
1802,"Medical Device ETF Near Highs As Products, Equipment Groups Outperform Medtronic's Artificial Pancreas Leads The Field",channel1
1803,,channel1
1804,,channel1
1805,"Despite A Setback From Its OUS Distributors, K2M Continues To Leverage Innovation To Grow",channel1
1806,NuVasive Has Restored Its Growth Cred And Has Been Well-Rewarded,channel1
1807,Cautious Investors Focus On Cloud Computing And Other Steady Stocks,channel1
1808,AngioDynamics Rebounding After Post-Earnings Depression Mazor receives orders for 25 systems in Q3; shares ahead 8% premarket Consistent Excellence Continues To Drive Stryker Higher,channel1
1809,"Medtronic Calls Link To Faulty St. Jude's Batteries Misleading, 'Uses Different Battery, With A Different Battery Design' Medtronic Tells Benzinga Earlier Reports Regarding Battery Similarities To St. Jude's Is Misleading, Medtronic Says, 'Uses Different Battery, With A Different Battery Design. Also We Manufacture Our Own Batteries.' Hearing Medtronic Has Had Reports of Lithium Clusters Similar to St. Jude The Vetr community has upgraded $MDT to 4.5-Stars. Medtronic retreats 2% on lithium cluster concerns",channel1
1810,"The Market In 5 Minutes: Fed Focus, British Pound, More Earnings",channel1
1811,"Earlier This Morning, Medtronic Reported They Won MRI-Safe Approval From FDA For Full Suite Of Cardiac Rhythm Management Devices",channel1
1812,"Medtronic Reports Voluntary Recall of Alligator Retrieval Device, X-Celerator Guidewire, Ultraflow, Marathon Flow Directed Micro Catheters Biotricity (BTCY) Finds the Wearables Sweet Spot",channel1
1813,,channel1
1814,"IPO Preview: IRhythm Technologies Medtech To Hit $530bn In 2022, Fueled By Diagnostics And Neurology",channel1
1815,,channel1
1816,SetPoint Leads The Crohn's Medtech Race By Being The Only Entrant,channel1
1817,,channel1
1818,Medtronic Reports Received FDA Clearance of New Lower Porfile HawkOne 6F The Vetr community has downgraded $MDT to 4-Stars,channel1
1819,My Dividend Growth Portfolio - Q3 2016 Summary,channel1
1820,,channel1
1821,,channel1
1822,,channel1
1823,,channel1
1824,The Vetr community has upgraded $MDT to 4.5-Stars. Dividend Aristocrats In Focus Part 23: Medtronic,channel1
1825,Early Clinical Data Back Medtronic's Inside-Out Stent,channel1
1826,The Vetr community has downgraded $MDT to 4-Stars Claret's Pivotal Data Far From A Masterstroke,channel1
1827,Samuel Isaly Makes 9 New Buys in 'rd Quarter High Sugar Bloodbath For Tandem And Dexcom,channel1
1828,Dividend Update - October 2016,channel1
1829,,channel1
1830,Jarvik Heart Sees A Future In The U.S.,channel1
1831,,channel1
1832,,channel1
1833,"Medtronic Shares Moving Lower Over Last Few Mins as Hearing Data from German Aortic Valve Registry Show Co., Edwards Valves Have Raised Death Risk in Less Sick Patients The Vetr community has upgraded $MDT to 4.5-Stars.",channel1
1834,"Medtronic Reports Endurant II/IIs Stent Graft System Delivers Positive Outcomes in Patients with Challenging Aortic Aneurysms Edwards, Medtronic Rebound After Negative Report; Medtech Spiraling Insulet: Life-Threatening Especially For Children, Undisclosed Patient Deaths, Price Target $15",channel1
1835,,channel1
1836,"Medtronic Patients In Anchor Test Group Experienced Statistically Significant Difference In SAC Regression Exclusive: Dexcom CEO Talks Health Canada Approval, International Markets, Investments And Competition The Vetr community has downgraded $MDT to 4-Stars Insulet: Update And Reaction To Investor Day",channel1
1837,,channel1
1838,Notable earnings before Tuesday's open Is Dividend Aristocrat Medtronic A Buy? Big Stock Buyback Boost Coming From Trump Tax Proposal: Goldman Sachs,channel1
1839,"15 Biggest Mid-Day Losers For Tuesday Mid-Day Market Update: Burlington Stores Gains On Earnings Beat; Palo Alto Networks Shares Slide Medtronic Plummets After Q2 Report Mid-Morning Market Update: Markets Open Higher; Dollar Tree Profit Beats Estimates Oil Back In Driver's Seat As Possible Output Cut Fuels Record Stock Rally The Market In 5 Minutes: Dow, S&P 500 Trading At All-Time Highs Medtronic CEO Says Company Is Looking For M&A Opportunities 18 Stocks Moving In Tuesday's Pre-Market Session Medtronics Sees FY 2017 EPS $4.55 to $4.60 vs $4.66 Est Medtronic Q2 EPS $1.12 vs $1.11 Est, Revenue $7.35B vs $7.46B Est Earnings Scheduled For November 22, 2016 Post-Election Losers Medtronic's (MDT) CEO Omar Ishrak on Q2 2017 Results - Earnings Call Transcript Stocks Slightly Higher; Amazon.com Among Hot Retail Stocks Medtronic plc 2017 Q2 - Results - Earnings Call Slides Device makers feel Medtronic's pain Medtronic Dives To Nine-Month Low On Sluggish Diabetes, Valve Sales Medtronic (MDT) Tops Q2 Earnings, Lowers FY17 Guidance Medtronic beats by $0.01, misses on revenue Medtronic FQ2 top line up 4%; non-GAAP earnings up 6%; cash flow ops up 61% shares down 6% premarket",channel1
1840,6 Stocks That Plummeted The Past Three Days On Increasing Volume 10 Stocks With Lowest Close In Three Weeks RTI Surgical Is An Undervalued Acquisition Target Medtronic Experiences The Downside Of Size Wall Street Breakfast: Traders Digest Fed Minutes Before Thanksgiving,channel1
1841,"Medtronic Misses Ã¢ÂÂnd Quarter Revenue Expectations Week In Review: Stocks Hit Highs; OPEC Talk Pumps, Dumps Oil; Shoppers Hunt Deals",channel1
1842,Medtronic: This Dividend Aristocrat Is On Sale,channel1
1843,"New Report Questions Insulet Management's 'Baseless' Claims: 'Investors Being Led To The Slaughter' Insulet Investors Being Kept In The Dark, CEO Alleged To Encourage Questionable Sales Techniques: Significant Downside Remains",channel1
1844,10 Stocks With Lowest Close In Three Weeks IBM: Potential In AI? DGI Investors: 3 More Great Stocks In Healthcare,channel1
1845,Medtronic Announces Reimbursement Approval and Launch of CoreValve Evolut R System in Japan 5Ã¢ÂÂ-Week Company Lows,channel1
1846,"SkyTides: Insulet's President Provided 'Critical Misinformation To Investors' S&P 500 Weekly Update: A Welcome Pause In This Long Term Uptrend MedTech Sails Through Macro Woes: Stocks in Focus Boston Scientific Acquisition Eyes Rivals Edwards, Medtronic Zacks Industry Outlook Highlights: Johnson & Johnson, Medtronic, Zimmer Biomet and Roche Medtronic Stock Falls on Mixed 2Q; Positive on HeartWare Buy",channel1
1847,"Insulet's CEO Lets His Money Do The Talking Defense Sector Update November 28-December 4: Here Comes Huntington November Portfolio Roundup: 2 Buys, 1 New Position",channel1
1848,"Medtronic's Endurant II/IIs Stent Graft System Receives CE Mark for Use with ChEVAR Parallel Graft Technique Teleflex - Vascular Takes 2016's Medtech Merger Total To $73bn Edwards 2017 Guidance Likely Hinges On Rivalry With Medtronic, Boston",channel1
1849,"Fitbit Shares Up 3.76%, Traders Attributing Agreement Between Medtronic, Fitbit To Integrate Health & Activity Data Into CGM Solution For Type 2 Diabetes Management Initiating A Position In Medtronic",channel1
1850,"Biotechs 'Round-Trip' Trump-Inspired Rally; FDA Appointment Key Edwards Heart-Valve Guidance Lags On Medtronic, Boston Rivalry Neovasc Soars As Mitral Valves Head To Europe 5Ã¢ÂÂ-Week Company Lows",channel1
1851,"Dividend Growth - Size Matters ... A Lot! Top Research Reports for NVIDIA, Medtronic & Gilead Sciences",channel1
1852,"Preparing To Score Some Bargains If Fed Hike Creates Opportunities The Passive DGI Portfolio - Review Edwards Lifesciences: After A Sharp Sell-Off, An Insider Makes A Million Dollar Purchase",channel1
1853,"Sunshine Heart Is In Play, Part 5: Aquadex Precision Guided Ultrafiltration Therapy Using Daxor BVA-100 - A Paradigm Shift In Heart Failure Management",channel1
1854,"Medtronic plc: POZEN ROBERT C (Director) Buys 13,660 @ Avg Price: $73.21 Can 20 Financial Ratios Measure A Company's Moat Just Like Morningstar?",channel1
1855,"A Look At Beckton, Dickinson After The CareFusion Deal How 55 Major Financial Media 'Wiz Dog' Stocks Really Stack Up 5Ã¢ÂÂ-Week Company Lows InsiderInsights.com Daily Round Up 12/14/16: XON, NCT, MDT. PTI",channel1
1856,Weekly Top Insider Buys Highlights,channel1
1857,"Quality, Safety And An Options Update For My Diversified 85-Stock Portfolio Continuous Glucose Monitoring Systems - A Growing Market",channel1
1858,,channel1
1859,Medtronic goes ex-dividend today,channel1
1860,5Ã¢ÂÂ-Week Company Lows,channel1
1861,Snippet Roundup: Biogen's Chief Exec Choice Underwhelms As A Big 2016 Decision Is Delayed To 2017 The Ã¢ÂÂÃ¢ÂÂ¦ Best Dividend Aristocrats for Ã¢ÂÂÃ¢ÂÂ¦Ã¢ÂÂ7 and Beyond Medtronic Vs. Becton Dickinson The 10 Best Dividend Aristocrats For 2017 And Beyond,channel1
1862,"UBS models most overweight, underweight equity holdings among actively-managed funds relative to benchmark weightings Abbott Laboratories: More Insiders Buy As Acquisition Uncertainties Likely To Clear",channel1
1863,,channel1
1864,Abbott Laboratories - A Triple Comparison With Medtronic And Becton Dickinson Stryker Poised For Long-Term Gains Medtronic Will Experience Stellar Growth Over The Next Five Years 5Ã¢ÂÂ-Week Company Lows,channel1
1865,Dale's Index Skimming Portfolio Starts To Skip A Beat.,channel1
1866,"7 Biggest Price Target Changes For Tuesday Benzinga's Top Upgrades, Downgrades For January 3, 2017 JP Morgan Downgrades Medtronic From Overweight To Neutral Morgan Stanley Downgrades Medtronic plc. Ordinary Shares to Equal-Weight, Lowers price target to $77.00 Fitbit: Partnering It's Way To Success Medtronic Downgraded On Increased Boston, J&J, St. Jude Rivalries My Best And Worst Calls Of 2016 Today's analyst action",channel1
1867,Medtech News Over The Christmas Period Apple Should Buy Sirius XM - Cramer's Lightning Round (1/3/17),channel1
1868,"Nick's Picks 2017 Top 7 Dividend Health Care Stocks Mazor sold 21 systems in Q4 with backlog of 21, top-line expected to be ~$14M 5Ã¢ÂÂ-Week Company Lows",channel1
1869,"The MedTech Group: 2017 Top Picks And Catalysts Portfolio Strategy 2017: A Diversification Plan Within Stocks And Across Asset Classes My 2016 Portfolio Wrap-Up: 2 New Positions, 3 Existing And 1 Sale",channel1
1870,The Hidden Fault Lines Of Your Portfolio,channel1
1871,A Quiet Year For Mid-Size Medtech Medtronic (MDT) presents at J.P. Morgan Healthcare Conference My Dividend Growth Portfolio - Q4 2016 Summary,channel1
1872,"Mitchell Sinkler & Starr Buys Vanguard Short-Term Bond, Vanguard Total Stock Market, Penns ...",channel1
1873,4 Dividend Growth Stocks The Trump Rally Left Behind,channel1
1874,DexCom Jumps 25% As It Becomes Only Continuous Glucose Monitoring With Medicare Coverage,channel1
1875,Medtronic Announces CE Mark and European Launch of Recaptureable TAVI System Now Available for Severe Aortic Stenosis Patients with Large Anatomies,channel1
1876,,channel1
1877,"Professional Advisory Services Inc Buys Ventas Inc, Medtronic PLC, Cerner Corp, Sells Harman ... Sprucegrove Investment Management Ltd Buys T. ... Mallinckrodt Post-FTC Settlement: Buy The Dip Or Valeant-Lite? Medtronic's Deleveraging Hurdles May Affect Share Price By 4%-5% My Top Advice For DIY Investors (Chuck Carnevale) One Step Closer To Financial Freedom: My 2016 Income Review",channel1
1878,"Howe & Rusling Inc Buys Citizens Financial Group Inc, Intel Corp, Applied Materials Inc, ...",channel1
1879,"The Vetr community has downgraded $MDT to 4-Stars Menlo Advisors Llc Buys Discovery Communications Inc, Sells Medtronic PLC, Accuray Inc Opportunities In China's Healthcare Market",channel1
1880,Medtronic New Lower Profile HawkOne 6F Directional Atherectomy System Receives Announces CE Mark,channel1
1881,"U.S. Medtech Approvals Dip, But Could Pick Up In 2017 Cubic Asset Management, LLC Buys Medtronic PLC, ITT Corp, Computer Programs and Systems Inc, ...",channel1
1882,UPDATE: Medtronic Says CMS Decision Expands Patient Access to the Micra(R) Transcatheter Pacing System Medtronic Reports Medicare Coverage Decision for Leadless Pacemaker Available for Use in US Johnson & Johnson: Fair Is Fair,channel1
1883,"Benin Management Corp Buys Allstate Corp, Visa Inc, BB&T Corp, Sells State Street Corp, ...",channel1
1884,Realty O Is Gone: Options Update And Accounts Mix For My 86 Stock Portfolio,channel1
1885,Medtronic Said To Prepare Sale Of Medical Supplies Business Medtronic preparing to jettison medical supplies business - unit could fetch $5B; shares ahead 1% after hours Bloomberg: Medtronic putting medical supplies business on the block Movers And Shakers In Diabetes Management - Where Will Medtech In 2017 Take Us?,channel1
1886,Medtronic Reports CardioInsight Mapping Solution Cleared by FDA,channel1
1887,,channel1
1888,"Autus Asset Management, LLC Buys Johnson Controls International PLC, Sells Diplomat Pharmacy, ... Harfst & Associates, Inc. Buys iShares Core S&P Small-Cap, iShares Core S&P ...",channel1
1889,"Earlier This Morning, Medtronic Filed For Debt Securities Shelf Offering, Size Not Disclosed Medtronic Awarded Contract By U.S. Dept. Of Veteran Affairas, Terms Not Disclosed Dexcom: Spearhead Of A New Disruptive Technology In Diabetes Medtronic Could Boost 2018 EPS On Potential $5 Billion Divestiture",channel1
1890,"Trustco Bank Corp N Y Buys AbbVie, Applied Materials, AT&T, Sells Johnson Controls ... Valeritas Holdings Seeks $50 Million IPO Offering Eliot Finkel Investment Counsel, LLC Buys United Technologies, VF, Sells Kohl's, Medtronic PLC, ... Lincoln Capital LLC Buys Alphabet, Amazon.com, Northern Trust, Sells Medtronic PLC",channel1
1891,vontobel swiss wealth advisors AG Buys iShares U.S. ...,channel1
1892,"Robert Olstein Buys Zimmer Biomet Holdings, VCA, Skechers USA, Sells Harman International ...",channel1
1893,NIH Trials Set Up Artificial Pancreas Market Battle,channel1
1894,My 86 Stock Portfolio Evaluation: Is The Price Right To Buy Using A 3 Category Analysis?,channel1
1895,,channel1
1896,"Medtronic's Osteocool Recieves Expanded Indication for Metastatic Bone Tumors Roche Diabetes Care Signs Exclusive Agreement with Medtronic for Bluetooth Enabled Blood Glucose Meters The Vetr community has downgraded $MDT to 3-Stars Gsa Capital Partners Llp Buys S&P Global, Facebook, Johnson Controls International PLC, ... Two Sigma Advisers, Llc Buys Cisco Systems, Medtronic PLC, Oracle, Sells Amazon. ... Two Sigma Investments Llc Buys Micron Technology, Medtronic PLC, Biogen, Sells Marriott ...",channel1
1897,"FDA Approves Expanded Indication for Medtronic's Freezor Xtra Cryoablation Catheter D. E. Shaw & Co., Inc. Buys Netflix, NXP Semiconductors NV, Medtronic PLC, Sells Amazon. ... Verition Fund Management LLC Buys Suncor Energy, Exelon, American Electric Power Co, Sells ...",channel1
1898,"Jarislowsky, Fraser Ltd Buys Quintiles IMS Holdings, Gildan Activewear, Dominion Resources, ...",channel1
1899,"Q3 2017 Real-Time Call Brief Medtronics Reaffirms Guidance, Sees FY 2017 EPS $4.55 to $4.60 vs $4.56 Est Medtronic Q3 EPS $1.12 vs $1.11 Est, Revenue $7.28B vs $7.22B Est Earnings Scheduled For February 21, 2017 Dividend Update - January 2017 Medtronic Plc (MDT) Q3 2017 Results - Earnings Call Transcript Edwards' 'Restart' On CardiAQ Heart-Valve Sets Up 2018 Europe Launch: RBC Medtronic Posts 'Quickest Comeback' On Heart-Valve, Brain Therapies Medtronic plc 2017 Q3 - Results - Earnings Call Slides Medtronic fiscal Q3 top line up 5%; earnings down 25%; cash flow ops up 31%; shares up 1% premarket Medtronic beats by $0.01, beats on revenue",channel1
1900,"Ekso Bionics Shares Spike Higher Into Positive Territory, Now Up 4%, as Traders Passing Around Unconfirmed Takeover Interest Symetis Follows Its Fellows Into Mitral Valve Technology Wall Street Breakfast: Fed Minutes In Focus",channel1
1901,"Can 20 Financial Ratios Measure A Company's Moat Just Like Morningstar? Update S&P Aristocrat Dog 'Safe' Yields For February Piloted By AbbVie, Chevron, And Target Boston Topples On Heart Valve Bug; 'Woes' Boost Edwards, Medtronic Stock Rankings According To Hedge Fund Investing (Part 23)",channel1
1902,Medtronic Reports Received CE Mark for Next-Gen Cardiac Resynchronization Therapy-Pacemakers Medtronic Poised on Strong Fundamentals Despite Several Woes Is Trump About To Blow Up Medtronic's Tax Avoidance Business Model?,channel1
1903,Medtronic: Future Looks Good Snippet Roundup: Cyclacel's Data Dredge And Bristol's Activist Investor Electrophysiology Devices: Key Players In A Fast-Growing Market No Lotus ÃÂ©lan For Boston,channel1
1904,Medtronic (MDT) Presents 5-Year Cost Data of CRT Devices,channel1
1905,"The Vetr community has downgraded $MDT to 2.5-Stars Portfolio Update: Something Old, Something New, Nothing Borrowed, But Oh, Was I Blue",channel1
1906,Can 20 Financial Ratios Be Used To Find Dividend Growth Companies That Outperform The Market?,channel1
1907,"Medtronic: A Healthy, Painless Investment How IoT Is Creating Investment Opportunity In Healthcare",channel1
1908,The Vetr community has upgraded $MDT to 4-Stars. General Electric (GE) and Medtronic (MDT) Could Fine Big Trouble With Little Ol' Biotricity (BTCY),channel1
1909,"Supernus, Valeant, Endo Stocks Lose Big After Trump Drug-Pricing Tweet Repatha's Next Challenge Is Expectations General Electric (GE) and Medtronic (MDT) Could Find Big Trouble With Little Ol' Biotricity (BTCY)",channel1
1910,,channel1
1911,,channel1
1912,Medtronic Reports Medicare Reimbursement for Leadless Pacemaker Available for Use in US,channel1
1913,,channel1
1914,"Medtronic Shares Volatile Over Last Few Mins, Slightly Lower Following Recent Report Co.'s Medical Supplies Unit Has Drawn Interest from Cardinal Health Medtronic Melody Transcatheter Pulmonary Valve First of Its Kind to Receive FDA Approval for Implantation in Failed Surgical Pulmonary Heart Valves The Vetr community has downgraded $MDT to 3-Stars United Therapeutics down 3% over possible delay in Remodulin infusion pump",channel1
1915,,channel1
1916,Here's How I Invest My Own Retirement Cash Trump's proposed 2018 budget trims NIH funding 20%; healthcare stocks in the red,channel1
1917,Medtronic Reports Landmark SURTAVI Trial Shows TAVR with Self-Expanding Platform Performs as Well as Surgery in Intermediate Risk Severe Aortic Stenosis Patients,channel1
1918,"LivaNova Is A Very Attractive Investment With An Asymmetric Risk/Reward Dodge & Cox Buys Bristol-Myers Squibb Company, Zayo Group Holdings, Medtronic PLC, Sells ... Corporate Venture Capital - Savior Of Medtech?",channel1
1919,The Vetr community has upgraded $MDT to 3.5-Stars. Medtronic goes ex-dividend tomorrow Selling Or Trimming Reasons Within My 86 Stock Portfolio,channel1
1920,Medtronic Reports Received FDA Approval for CoreValve Evolut Pro Transcaatheter Valve The Vetr community has downgraded $MDT to 3-Stars,channel1
1921,"Primecap Sells NVIDIA, Microsoft, Union Pacific",channel1
1922,,channel1
1923,Just Buy It,channel1
1924,,channel1
1925,,channel1
1926,Medtronic Reports Initiation of Global Trial Evaluating Cryoablation to Treat Persistant Atrial Fibrillation,channel1
1927,Medtronic Pops to High of $81.11 on Volume; Article Circulating from EP Vantage on CoreValve,channel1
1928,The Vetr community has upgraded $MDT to 3.5-Stars.,channel1
1929,The Vetr community has downgraded $MDT to 3-Stars,channel1
1930,"Medtronic Study Shows ENDURANCE Trial Didn't Meet Primary Endpoint, Device Exchange Not Included In Primary Endpoint, But Is Pleased With Overall Results Medtronic Reports Global Voluntary Field Corrective Action for Newport HT70, HY70 Plus Ventilators F&V Capital Management, LLC Buys Bank of Americaoration, Medtronic PLC, Vanguard ...",channel1
1931,"UPDATE: Medtronic Says Trial of Heart Pump with Less-Invasive Implant Procedure Met Primary Endpoint Medtronic Reports Results of Trial of Heart Pump with Less-Invasive Implant Procedure: At 6 Months, 87.6% of Patients Remained Alive on Original Device UPDATE: Medtronic is Recalling ~2,622 StrataMR Valves, Shunts, Cites Increased Product Complaint Rate Medtronic Reports Voluntary Global Recall of StrataMR Confluence Investment Management Llc Buys Polaris Industries, Analog Devices, Starbucks, Sells ...",channel1
1932,,channel1
1933,,channel1
1934,"First American Bank Buys JPMorgan Chase, Medtronic PLC, Exelon, Sells NXP Semiconductors NV, ...",channel1
1935,,channel1
1936,Medtronic Reports Garmin Integration Of Wearable Device Data Into Medtronic Care Management Services Remote Patient Monitoring,channel1
1937,"T Rowe Price Equity Income Fund Buys US Bancorp, Wells Fargo, Occidental Petroleum, Sells Union ...",channel1
1938,"Medtronic Announces FDA Has Designated Co.'s Voluntary Field Action on HVAD System Controllers, DC Adapters as Class I Recall Cardinal health to Acquire Patent Portfolio from Medtronic for $6.1B Is Cardinal Health a Better Bargain Than Ever? Bear Growls As Financials Weaken Further; Europe Also Weighs Bear Growls As Financials Weaken Further; Europe Also Weighs",channel1
1939,,channel1
1940,"City Holding Co Buys L' Technologies, Amazon. ...",channel1
1941,,channel1
1942,"The Vetr community has upgraded $MDT to 3.5-Stars. T. Rowe Price Keeps Buying Philip Morris, Wells Fargo, Others",channel1
1943,"Medtroc Update on Drug-Coated Balloon Says: 'Results of the primary safety endpoint were generally consistent across the cohorts and no safety signals were observed.' The Vetr community has downgraded $MDT to 3-Stars Intermede Investment Partners Ltd Buys Rockwell Collins, S&P Global, Biogen, Sells B/E ... PGGM Investments Buys Simon Property Group, Medtronic PLC, Dupont Fabros Technology, Sells Duke ...",channel1
1944,Medtronic Reports Five-Year ENGAGE Data Shows Endurant II system Continues To Demonstrate Consistent Outcomes,channel1
1945,"Medtronic Expands Pain Therapy Potfolio With Launch Of Osteocool RF Ablation System Capital Insight Partners, Llc Buys Medtronic PLC, PepsiCo, Mitsubishi UFJ Financial Group, ...",channel1
1946,"Quadrant Capital Management, LLC Buys Thermo Fisher Scientific, Medtronic PLC, Sells Simon ...",channel1
1947,,channel1
1948,,channel1
1949,,channel1
1950,,channel1
1951,,channel1
1952,,channel1
1953,Jeff Auxier Comments on Medtronic plc Richard Pzena Invests in ' Health Care Companies,channel1
1954,,channel1
1955,,channel1
1956,"Medtronic Says New Study Shows Its Insertable Cardiac Monitors Detect High Rate Of Atrial Fibrillation In Previously Undiagnosed High-Risk Patients, Met Primary Cohort Definition 3 Best ETF Ideas Tap Earnings Growth, Dividends",channel1
1957,,channel1
1958,"Goldman Sachs Initiates Coverage On Medtronic plc. Ordinary Shares with Neutral Rating, Announces $87.00 Price Target",channel1
1959,"Goldman Sachs Rates Health Care Stocks Farmers National Bank Buys The Mosaic Co, Kinder Morgan Inc, Vanguard Value ETF - DNQ, Sells ...",channel1
1960,,channel1
1961,"OPEC Meeting, Ulta Beauty, Best Buy, Momo Lead Investing Action Plan",channel1
1962,,channel1
1963,5 Must See Earnings Charts Medtronic (MDT) Q4 Earnings: Stock Likely to Beat Again?,channel1
1964,3 Stocks In Or Near Buy Range With Earnings Due: Investing Action Plan,channel1
1965,"A Peek Into The Markets: U.S. Stock Futures Up Ahead Of Jobless Claims Medtronic Sees FY18 Adj. EPS Growth 9-10%, Sales Growth 4-5% Medtronic Reports Q4 Adj. EPS $1.33 vs $1.31 Est., Sales $7.92B vs $7.86B Est. Earnings Scheduled For May 25, 2017",channel1
1966,"5 Biggest Price Target Changes For Friday Company News for May 26, 2017",channel1
1967,,channel1
1968,,channel1
1969,,channel1
1970,Which Medical Funds Generated The Healthiest Returns In May?,channel1
1971,,channel1
1972,"Acacia Research Reports Acacia Research Group, LifePort Sciences Unit Have Entered License Deal with Medtronic, Medtronic Vascular Related to Covering of Patents for Surgical Devices",channel1
1973,Medtronic Reports Initiation of US Launch of Hybrid Closed Loop System for Type 1 Diabetes India Regulator Seeks Four Additional Medical Devices to be Added to Price Control List -Reuters Medtronic SureTune3 Obtains Health Canada License for DBS,channel1
1974,,channel1
1975,Medtronic Launches MiniMed 670G to Better Manage Diabetes,channel1
1976,,channel1
1977,,channel1
1978,Medtronic Resource Centre Opens for Diabetic People in Canada,channel1
1979,,channel1
1980,,channel1
1981,"Medtronic Posts Positive Result on Reactive ATP, Grows in AF U.S. Lawmakers Urge India to Reconsider Price Cap on Heart Stents -Reuters",channel1
1982,Intuitive Surgical Rises As Rivals Fail To Crack DaVinci Code,channel1
1983,"Medtronic CRT Devices Improve Therapy Delivery, Cut Costs",channel1
1984,Is Medtronic (MDT) A Suitable Value Pick Right Now?,channel1
1985,,channel1
1986,,channel1
1987,"Medtronic (MDT) Partners with Aetna for Type 1 & 2 Diabetes Medtronic (MDT) Up 4.2% Since Earnings Report: Can It Continue? Medtronic PLC (MDT) Files Ã¢ÂÂÃ¢ÂÂ¦-K for the Fiscal Year Ended on April 'Ã¢ÂÂ¦, Ã¢ÂÂÃ¢ÂÂ¦Ã¢ÂÂ7",channel1
1988,"Medtronic's Suretune Awarded CE Mark, According to Reuters",channel1
